State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Madhya Pradesh,Morena,Porsa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,550.00","6,560.00","6,550.00",Rs./Quintal,9.17,Metric Tonnes,03-12-2025
Madhya Pradesh,Morena,Porsa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,580.00","6,610.00","6,580.00",Rs./Quintal,10.31,Metric Tonnes,02-12-2025
Madhya Pradesh,Morena,Porsa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,500.00","6,550.00","6,550.00",Rs./Quintal,7.31,Metric Tonnes,02-01-2026
Madhya Pradesh,Morena,Porsa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,500.00","6,600.00","6,500.00",Rs./Quintal,12.23,Metric Tonnes,01-12-2025
Madhya Pradesh,Morena,Porsa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,550.00","6,580.00","6,550.00",Rs./Quintal,6.59,Metric Tonnes,01-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,490.00","6,750.00","6,700.00",Rs./Quintal,9.54,Metric Tonnes,31-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,500.00","6,700.00","6,625.00",Rs./Quintal,8.83,Metric Tonnes,30-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,650.00","6,650.00","6,650.00",Rs./Quintal,1.89,Metric Tonnes,29-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,550.00","6,655.00","6,600.00",Rs./Quintal,7.32,Metric Tonnes,29-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,595.00","6,600.00","6,600.00",Rs./Quintal,1.32,Metric Tonnes,29-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,595.00","6,740.00","6,740.00",Rs./Quintal,5.98,Metric Tonnes,29-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,541.00","6,773.00","6,773.00",Rs./Quintal,6.77,Metric Tonnes,29-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,560.00","6,731.00","6,731.00",Rs./Quintal,13.73,Metric Tonnes,28-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,743.00","6,743.00","6,743.00",Rs./Quintal,2.82,Metric Tonnes,28-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,545.00","6,545.00","6,545.00",Rs./Quintal,0.60,Metric Tonnes,27-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,560.00","6,650.00","6,620.00",Rs./Quintal,19.66,Metric Tonnes,27-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,565.00","6,565.00","6,565.00",Rs./Quintal,0.99,Metric Tonnes,27-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,585.00","6,700.00","6,625.00",Rs./Quintal,17.95,Metric Tonnes,27-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,651.00","6,721.00","6,721.00",Rs./Quintal,4.94,Metric Tonnes,27-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,550.00","6,670.00","6,625.00",Rs./Quintal,20.15,Metric Tonnes,26-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,400.00","6,745.00","6,745.00",Rs./Quintal,20.77,Metric Tonnes,26-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,590.00","6,695.00","6,695.00",Rs./Quintal,4.15,Metric Tonnes,25-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,500.00","6,700.00","6,680.00",Rs./Quintal,7.91,Metric Tonnes,25-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,550.00","6,685.00","6,685.00",Rs./Quintal,10.08,Metric Tonnes,24-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,620.00","6,620.00","6,620.00",Rs./Quintal,0.20,Metric Tonnes,24-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,555.00","6,710.00","6,710.00",Rs./Quintal,1.27,Metric Tonnes,24-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,680.00","6,680.00","6,680.00",Rs./Quintal,2.79,Metric Tonnes,24-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,670.00","6,715.00","6,715.00",Rs./Quintal,8.81,Metric Tonnes,24-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,570.00","6,680.00","6,680.00",Rs./Quintal,11.86,Metric Tonnes,23-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,665.00","6,665.00","6,665.00",Rs./Quintal,2.67,Metric Tonnes,23-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,540.00","6,700.00","6,700.00",Rs./Quintal,42.16,Metric Tonnes,23-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,615.00","6,670.00","6,670.00",Rs./Quintal,2.98,Metric Tonnes,22-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,575.00","6,650.00","6,630.00",Rs./Quintal,8.65,Metric Tonnes,22-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,550.00","6,665.00","6,600.00",Rs./Quintal,11.75,Metric Tonnes,22-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,635.00","6,635.00","6,635.00",Rs./Quintal,1.01,Metric Tonnes,21-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,570.00","6,725.00","6,695.00",Rs./Quintal,10.99,Metric Tonnes,21-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,625.00","6,690.00","6,650.00",Rs./Quintal,4.99,Metric Tonnes,21-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,610.00","6,655.00","6,655.00",Rs./Quintal,1.64,Metric Tonnes,21-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,550.00","6,665.00","6,665.00",Rs./Quintal,8.95,Metric Tonnes,21-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,670.00","6,670.00","6,670.00",Rs./Quintal,1.10,Metric Tonnes,20-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,575.00","6,675.00","6,650.00",Rs./Quintal,14.64,Metric Tonnes,20-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,665.00","6,685.00","6,685.00",Rs./Quintal,4.32,Metric Tonnes,20-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,490.00","6,720.00","6,570.00",Rs./Quintal,11.57,Metric Tonnes,20-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,570.00","6,600.00","6,600.00",Rs./Quintal,3.73,Metric Tonnes,20-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,525.00","6,675.00","6,675.00",Rs./Quintal,13.06,Metric Tonnes,20-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,665.00","6,680.00","6,680.00",Rs./Quintal,3.29,Metric Tonnes,19-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,590.00","6,700.00","6,670.00",Rs./Quintal,9.58,Metric Tonnes,19-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,690.00","6,840.00","6,740.00",Rs./Quintal,10.06,Metric Tonnes,19-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,550.00","6,585.00","6,585.00",Rs./Quintal,1.95,Metric Tonnes,19-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,550.00","6,635.00","6,550.00",Rs./Quintal,8.29,Metric Tonnes,19-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,645.00","6,670.00","6,670.00",Rs./Quintal,4.99,Metric Tonnes,18-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,600.00","6,695.00","6,695.00",Rs./Quintal,8.40,Metric Tonnes,18-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,645.00","6,745.00","6,745.00",Rs./Quintal,6.59,Metric Tonnes,17-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,595.00","6,745.00","6,595.00",Rs./Quintal,17.32,Metric Tonnes,17-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,500.00","6,660.00","6,605.00",Rs./Quintal,10.05,Metric Tonnes,17-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,630.00","6,630.00","6,630.00",Rs./Quintal,0.92,Metric Tonnes,17-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,515.00","6,615.00","6,615.00",Rs./Quintal,1.65,Metric Tonnes,17-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,500.00","6,735.00","6,665.00",Rs./Quintal,17.90,Metric Tonnes,17-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,600.00","6,800.00","6,800.00",Rs./Quintal,6.07,Metric Tonnes,16-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,685.00","6,755.00","6,755.00",Rs./Quintal,8.77,Metric Tonnes,16-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,570.00","6,750.00","6,685.00",Rs./Quintal,24.07,Metric Tonnes,16-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,620.00","6,720.00","6,720.00",Rs./Quintal,8.52,Metric Tonnes,15-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,400.00","6,640.00","6,640.00",Rs./Quintal,14.89,Metric Tonnes,15-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,575.00","6,715.00","6,715.00",Rs./Quintal,5.22,Metric Tonnes,15-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,550.00","6,730.00","6,660.00",Rs./Quintal,22.95,Metric Tonnes,14-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,701.00","6,701.00","6,701.00",Rs./Quintal,1.62,Metric Tonnes,13-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,601.00","6,675.00","6,675.00",Rs./Quintal,5.28,Metric Tonnes,13-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,630.00","6,630.00","6,630.00",Rs./Quintal,1.02,Metric Tonnes,13-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,490.00","6,755.00","6,670.00",Rs./Quintal,23.91,Metric Tonnes,13-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,450.00","6,690.00","6,605.00",Rs./Quintal,21.96,Metric Tonnes,13-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,595.00","6,670.00","6,670.00",Rs./Quintal,10.90,Metric Tonnes,12-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,600.00","6,845.00","6,845.00",Rs./Quintal,14.34,Metric Tonnes,12-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,765.00","6,865.00","6,865.00",Rs./Quintal,11.49,Metric Tonnes,12-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,590.00","6,635.00","6,635.00",Rs./Quintal,3.50,Metric Tonnes,12-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,620.00","6,620.00","6,620.00",Rs./Quintal,1.41,Metric Tonnes,12-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,600.00","6,680.00","6,680.00",Rs./Quintal,5.69,Metric Tonnes,11-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,745.00","6,890.00","6,845.00",Rs./Quintal,14.64,Metric Tonnes,11-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,634.00","6,634.00","6,634.00",Rs./Quintal,1.15,Metric Tonnes,10-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,651.00","6,675.00","6,675.00",Rs./Quintal,2.31,Metric Tonnes,10-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,740.00","6,850.00","6,780.00",Rs./Quintal,15.52,Metric Tonnes,10-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,625.00","6,706.00","6,706.00",Rs./Quintal,6.98,Metric Tonnes,10-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,523.00","6,640.00","6,640.00",Rs./Quintal,11.87,Metric Tonnes,09-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,645.00","6,690.00","6,670.00",Rs./Quintal,6.58,Metric Tonnes,09-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,608.00","6,608.00","6,608.00",Rs./Quintal,1.15,Metric Tonnes,08-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,597.00","6,672.00","6,672.00",Rs./Quintal,4.68,Metric Tonnes,08-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,695.00","6,910.00","6,910.00",Rs./Quintal,7.38,Metric Tonnes,08-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,870.00","6,870.00","6,870.00",Rs./Quintal,0.40,Metric Tonnes,08-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,590.00","6,590.00","6,590.00",Rs./Quintal,0.85,Metric Tonnes,08-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,580.00","6,740.00","6,740.00",Rs./Quintal,4.20,Metric Tonnes,08-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,585.00","6,720.00","6,720.00",Rs./Quintal,4.26,Metric Tonnes,08-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,775.00","6,840.00","6,800.00",Rs./Quintal,11.21,Metric Tonnes,07-11-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,600.00","6,735.00","6,735.00",Rs./Quintal,2.58,Metric Tonnes,07-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,571.00","6,667.00","6,667.00",Rs./Quintal,5.54,Metric Tonnes,06-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,660.00","6,740.00","6,660.00",Rs./Quintal,4.17,Metric Tonnes,06-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,581.00","6,701.00","6,665.00",Rs./Quintal,14.61,Metric Tonnes,05-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,495.00","6,695.00","6,640.00",Rs./Quintal,9.70,Metric Tonnes,05-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,792.00","6,792.00","6,792.00",Rs./Quintal,0.83,Metric Tonnes,04-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,692.00","6,795.00","6,795.00",Rs./Quintal,8.80,Metric Tonnes,04-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,640.00","6,785.00","6,710.00",Rs./Quintal,13.84,Metric Tonnes,03-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,635.00","6,670.00","6,670.00",Rs./Quintal,3.76,Metric Tonnes,03-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Mustard,Non-FAQ,"6,775.00","6,816.00","6,797.00",Rs./Quintal,6.53,Metric Tonnes,02-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,470.00","6,670.00","6,600.00",Rs./Quintal,9.37,Metric Tonnes,02-01-2026
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,700.00","6,834.00","6,834.00",Rs./Quintal,9.73,Metric Tonnes,01-12-2025
Madhya Pradesh,Morena,Sabalgarh APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"6,720.00","6,720.00","6,720.00",Rs./Quintal,0.62,Metric Tonnes,01-01-2026
Madhya Pradesh,Narsinghpur,Narsinghpur APMC,Oil Seeds,Mustard,Sarson(Black),Non-FAQ,"5,911.00","5,911.00","5,911.00",Rs./Quintal,0.08,Metric Tonnes,30-12-2025
Madhya Pradesh,Narsinghpur,Narsinghpur APMC,Oil Seeds,Mustard,Sarson(Black),FAQ,"5,800.00","5,800.00","5,800.00",Rs./Quintal,2.20,Metric Tonnes,11-11-2025
Madhya Pradesh,Narsinghpur,Narsinghpur APMC,Oil Seeds,Mustard,Sarson(Black),FAQ,"5,605.00","5,605.00","5,605.00",Rs./Quintal,0.29,Metric Tonnes,07-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,091.00","6,800.00","6,800.00",Rs./Quintal,4.52,Metric Tonnes,30-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,351.00","6,351.00","6,351.00",Rs./Quintal,0.13,Metric Tonnes,29-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,240.00","6,461.00","6,461.00",Rs./Quintal,0.65,Metric Tonnes,28-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,901.00","6,790.00","6,790.00",Rs./Quintal,0.48,Metric Tonnes,26-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,196.00","6,196.00","6,196.00",Rs./Quintal,0.06,Metric Tonnes,25-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,202.00","6,480.00","6,480.00",Rs./Quintal,0.55,Metric Tonnes,24-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,281.00","6,281.00","6,281.00",Rs./Quintal,0.17,Metric Tonnes,24-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,261.00","6,261.00","6,261.00",Rs./Quintal,0.11,Metric Tonnes,23-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"4,600.00","7,000.00","7,000.00",Rs./Quintal,9.15,Metric Tonnes,23-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,490.00","6,490.00","6,490.00",Rs./Quintal,0.15,Metric Tonnes,22-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,000.00","6,340.00","5,900.00",Rs./Quintal,4.02,Metric Tonnes,22-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,416.00","5,987.00","5,987.00",Rs./Quintal,0.29,Metric Tonnes,20-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,701.00","5,701.00","5,701.00",Rs./Quintal,0.63,Metric Tonnes,20-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,623.00","6,661.00","6,661.00",Rs./Quintal,2.18,Metric Tonnes,20-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,160.00","6,160.00","6,160.00",Rs./Quintal,0.11,Metric Tonnes,19-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,000.00","6,000.00","6,000.00",Rs./Quintal,0.09,Metric Tonnes,19-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,360.00","6,360.00","6,360.00",Rs./Quintal,0.09,Metric Tonnes,18-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,201.00","6,401.00","6,401.00",Rs./Quintal,0.27,Metric Tonnes,18-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,251.00","6,251.00","6,251.00",Rs./Quintal,0.06,Metric Tonnes,17-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,161.00","6,161.00","6,161.00",Rs./Quintal,0.29,Metric Tonnes,17-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,500.00","6,500.00","6,500.00",Rs./Quintal,0.10,Metric Tonnes,17-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"3,200.00","6,351.00","6,351.00",Rs./Quintal,0.38,Metric Tonnes,15-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,201.00","6,401.00","6,401.00",Rs./Quintal,0.14,Metric Tonnes,15-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,802.00","6,441.00","6,441.00",Rs./Quintal,0.45,Metric Tonnes,14-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,270.00","6,501.00","6,501.00",Rs./Quintal,0.52,Metric Tonnes,13-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,051.00","6,500.00","6,500.00",Rs./Quintal,0.23,Metric Tonnes,12-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,300.00","6,495.00","6,100.00",Rs./Quintal,1.91,Metric Tonnes,12-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,200.00","6,501.00","6,501.00",Rs./Quintal,0.17,Metric Tonnes,12-01-2026
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,181.00","6,201.00","6,201.00",Rs./Quintal,0.25,Metric Tonnes,11-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,341.00","6,341.00","6,341.00",Rs./Quintal,0.75,Metric Tonnes,10-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,400.00","6,400.00","6,400.00",Rs./Quintal,0.49,Metric Tonnes,10-11-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"5,931.00","6,200.00","6,200.00",Rs./Quintal,0.62,Metric Tonnes,09-12-2025
Madhya Pradesh,Neemuch,Manasa APMC,Oil Seeds,Mustard,Mustard,FAQ,"6,301.00","6,301.00","6,301.00",Rs./Quintal,0.20,Metric Tonnes,09-01-2026
